,Returns_all_share_reinvested,combined_sentiment_score_mnb_all_newspapers_FE,combined_sentiment_score_lsvc_all_newspapers_FE,combined_sentiment_score_dictionary_all_newspapers_FE,combined_sentiment_score_mlpc_all_newspapers_FE,LDY_ALLSHARE,LPE_ALLSHARE,DAILY_MAIL_&_MAIL_ON_SUNDAY_sentiment_score_DIC,DAILY_MIRROR_&_SUNDAY_MIRROR_sentiment_score_DIC,DAILY_RECORD_&_SUNDAY_MAIL_sentiment_score_DIC,DAILY_TELEGRAPH_sentiment_score_DIC,EVENING_STANDARD_sentiment_score_DIC,FINANCIAL_TIMES_sentiment_score_DIC,GUARDIAN_sentiment_score_DIC,INDEPENDENT_sentiment_score_DIC,OBSERVER_sentiment_score_DIC,SUN_sentiment_score_DIC,SUNDAY_TELEGRAPH_sentiment_score_DIC,SUNDAY_TIMES_sentiment_score_DIC,TIMES_sentiment_score_DIC,DAILY_MAIL_&_MAIL_ON_SUNDAY_ANN,DAILY_MIRROR_&_SUNDAY_MIRROR_ANN,DAILY_RECORD_&_SUNDAY_MAIL_ANN,DAILY_TELEGRAPH_ANN,EVENING_STANDARD_ANN,FINANCIAL_TIMES_ANN,GUARDIAN_ANN,INDEPENDENT_ANN,OBSERVER_ANN,SUN_ANN,SUNDAY_TELEGRAPH_ANN,SUNDAY_TIMES_ANN,TIMES_ANN,DAILY_MAIL_&_MAIL_ON_SUNDAY_NBEP,DAILY_MIRROR_&_SUNDAY_MIRROR_NBEP,DAILY_RECORD_&_SUNDAY_MAIL_NBEP,DAILY_TELEGRAPH_NBEP,EVENING_STANDARD_NBEP,FINANCIAL_TIMES_NBEP,GUARDIAN_NBEP,INDEPENDENT_NBEP,OBSERVER_NBEP,SUN_sentiment_NBEP,SUNDAY_TELEGRAPH_NBEP,SUNDAY_TIMES_NBEP,TIMES_sentiment_NBEP,DAILY_MAIL_&_MAIL_ON_SUNDAY_svmEP,DAILY_MIRROR_&_SUNDAY_MIRROR_svmEP,DAILY_RECORD_&_SUNDAY_MAIL_svmEP,DAILY_TELEGRAPH_svmEP,EVENING_STANDARD_svmEP,FINANCIAL_TIMES_svmEP,GUARDIAN_svmEP,INDEPENDENT_svmEP,OBSERVER_svmEP,SUN_svmEP,SUNDAY_TELEGRAPH_svmEP,SUNDAY_TIMES_svmEP,TIMES_svmEP
2013-9,0.021173841,0.846052182,0.933723013,0.060755513,0.92342589,1.214912744,2.77695418,-1.282208102,-1.490885598,-1.136886695,-1.012310002,-1.141454854,-1.341994474,-1.391123549,-1.444356635,-1.455715976,-1.187724664,-0.933980831,-0.915329408,-1.154800191,-0.04,-0.355555556,-0.357142857,-0.012875536,-0.135802469,0.014164306,-0.246268657,-0.183150183,-0.333333333,-0.150943396,0,-0.036144578,-0.088235294,-0.366666667,-0.644444444,-0.821428571,-0.115879828,-0.135802469,0.016997167,-0.395522388,-0.311355311,-0.666666667,-0.622641509,-0.411764706,-0.192771084,-0.170588235,-0.113333333,-0.355555556,-0.428571429,-0.021459227,-0.037037037,0.016997167,-0.175373134,-0.153846154,-0.361111111,-0.150943396,-0.019607843,0.024096386,-0.105882353
2013-10,-0.003570039,0.88878739,0.895951305,0.054472286,0.926453384,1.211940974,2.778819272,-1.329326883,-1.006121277,-1.376654353,-1.06314876,-0.833918649,-1.408875366,-1.203725313,-1.595143125,-1.367204762,-1.253074059,-0.879291491,-0.942628681,-1.183588125,-0.052238806,-0.2,-0.1875,0.024390244,0.032786885,-0.098765432,-0.109848485,-0.263565891,-0.192307692,-0.288888889,-0.243243243,-0.068965517,-0.058441558,-0.231343284,-0.257142857,-0.375,-0.180487805,-0.032786885,0.027777778,-0.291666667,-0.356589147,-0.576923077,-0.577777778,-0.459459459,-0.206896552,-0.123376623,-0.014925373,0,-0.1875,-0.024390244,-0.114754098,-0.12962963,-0.113636364,-0.395348837,-0.384615385,-0.311111111,-0.081081081,-0.120689655,-0.051948052
2013-11,0.022902354,0.815753843,0.864766169,0.067827121,0.863022504,1.196948189,2.693274916,-1.375430881,-0.898476845,-0.921840594,-1.108217405,-1.022782003,-1.496036872,-1.341404096,-1.268943342,-1.312182387,-1.156180719,-0.862488885,-0.904649389,-1.308460513,0.007246377,-0.393939394,-0.314285714,-0.096069869,0.013888889,-0.126623377,-0.267175573,-0.252964427,-0.333333333,-0.422222222,0.055555556,-0.076923077,-0.204188482,-0.253623188,-0.606060606,-0.714285714,-0.227074236,-0.013888889,-0.113636364,-0.316793893,-0.43083004,-0.484848485,-0.755555556,-0.166666667,-0.230769231,-0.282722513,-0.036231884,-0.333333333,-0.428571429,-0.170305677,-0.069444444,-0.162337662,-0.175572519,-0.225296443,-0.484848485,-0.511111111,-0.055555556,-0.030769231,-0.188481675
2013-12,-0.030541725,0.774666817,0.977273395,0.003616281,0.915249218,1.235471471,2.650421088,-1.292274899,-1.528827338,-1.391445321,-1.124606561,-0.846483383,-1.452688709,-1.390187863,-1.294996604,-1.691056971,-1.187320157,-1.221595608,-1.002441321,-1.271434809,-0.056910569,-0.538461538,-0.473684211,0.029268293,0,0.047101449,-0.245833333,-0.13963964,-0.35483871,0,-0.259259259,0.053763441,-0.209302326,-0.300813008,-0.564102564,-0.631578947,-0.287804878,-0.3,0.010869565,-0.479166667,-0.405405405,-0.483870968,-0.612244898,-0.388888889,-0.322580645,-0.308139535,0.008130081,-0.307692308,-0.631578947,0.029268293,0.15,0.039855072,-0.104166667,-0.130630631,-0.419354839,-0.020408163,-0.111111111,0.225806452,-0.122093023
2014-1,0.059471106,0.760960215,0.872768602,-0.023222734,0.859374963,1.172482137,2.714032273,-1.461978273,-1.471203119,-1.138934678,-1.339859013,-0.822091952,-1.562240232,-1.211703502,-1.480693815,-1.103308362,-1.07808188,-1.067797535,-0.800168291,-1.378185524,-0.2,-0.40625,-0.228571429,-0.132420091,0.180555556,-0.116207951,-0.23381295,-0.317518248,-0.090909091,-0.067567568,0.022727273,-0.023529412,-0.205882353,-0.464516129,-0.75,-0.771428571,-0.333333333,0.013888889,-0.094801223,-0.348920863,-0.496350365,-0.409090909,-0.594594595,-0.272727273,-0.341176471,-0.269607843,-0.193548387,-0.21875,-0.342857143,-0.150684932,0.180555556,-0.137614679,-0.205035971,-0.328467153,0,-0.148648649,0.068181818,0.129411765,-0.176470588
2014-2,-0.018958861,0.773380897,0.848116734,-0.022108265,0.846612508,1.196948189,2.658159431,-1.370416413,-2.033805144,-1.599717243,-1.186926002,-0.853887941,-1.505978964,-1.211316205,-1.608047989,-1.041551031,-1.199409018,-1.285465461,-0.887088676,-1.095364129,-0.198275862,-0.321428571,-0.619047619,-0.116161616,-0.016949153,-0.174193548,-0.159509202,-0.238341969,-0.15,-0.357142857,0.108108108,-0.070422535,-0.083333333,-0.396551724,-0.678571429,-0.80952381,-0.212121212,-0.322033898,-0.141935484,-0.312883436,-0.373056995,-0.45,-0.80952381,-0.054054054,-0.267605634,-0.279761905,-0.198275862,-0.357142857,-0.69047619,-0.095959596,-0.084745763,-0.238709677,-0.128834356,-0.212435233,-0.1,-0.30952381,0.027027027,0.014084507,-0.06547619
2014-3,-0.011348519,0.82079867,0.970650699,0.172109595,0.954818695,1.238374231,2.658159431,-1.063027066,-1.495267657,-1.067022886,-1.02273546,-0.77907319,-1.3297452,-1.393474675,-1.139836194,-1.127411267,-0.777941698,-0.469643267,-1.272252365,-0.865102158,-0.041916168,-0.130434783,-0.378378378,0.050420168,0.153846154,0.008196721,-0.267657993,-0.226804124,-0.344827586,0.057971014,0.220338983,-0.1875,0.030434783,-0.299401198,-0.565217391,-0.594594595,-0.222689076,-0.115384615,-0.076502732,-0.364312268,-0.391752577,-0.586206897,-0.52173913,0.016949153,-0.364583333,-0.204347826,-0.017964072,-0.130434783,-0.324324324,0.067226891,0.141025641,0.038251366,-0.237918216,-0.268041237,-0.413793103,-0.014492754,0.305084746,-0.135416667,0.034782609
2014-4,-0.002318563,0.849545997,0.957042162,0.12196454,0.925149951,1.238374231,2.640484882,-1.20411055,-1.086150101,-1.08872661,-1.063256896,-0.989993304,-1.503506498,-1.382260211,-1.081405973,-1.228461792,-0.364598803,-0.725143946,-0.618866681,-1.3373856,-0.072727273,0.157894737,-0.296296296,-0.011111111,0.018518519,-0.083003953,-0.262376238,-0.333333333,-0.375,0.204081633,0,0.173076923,-0.040268456,-0.263636364,-0.263157895,-0.592592593,-0.227777778,0,-0.039525692,-0.400990099,-0.395061728,-0.625,-0.448979592,-0.085106383,-0.076923077,-0.268456376,-0.081818182,0.210526316,-0.296296296,0.083333333,0.055555556,-0.106719368,-0.257425743,-0.283950617,-0.4375,0.102040816,0.085106383,0.423076923,-0.053691275
2014-5,0.042756267,0.842837555,0.873567519,0.134270946,0.842384301,1.205970807,2.667228207,-1.201011362,-1.541761686,-1.25205104,-1.058023474,-1.275424928,-1.140230912,-1.322615467,-1.029557827,-1.208175556,-1.560310793,-0.634405462,-1.120783543,-1.187714959,-0.262711864,-0.307692308,-0.375,-0.184684685,-0.085106383,0,-0.312217195,-0.253012048,-0.173913043,-0.404761905,0.044444444,-0.15,-0.212290503,-0.466101695,-0.435897436,-0.791666667,-0.288288288,-0.106382979,0.172523962,-0.343891403,-0.481927711,-0.608695652,-0.619047619,-0.288888889,-0.25,-0.273743017,-0.194915254,-0.307692308,-0.583333333,-0.121621622,-0.085106383,0.012779553,-0.316742081,-0.265060241,-0.130434783,-0.261904762,0.088888889,-0.1,-0.162011173
2014-6,-0.00283584,0.838653885,0.886176766,0.17626638,0.880229226,1.181727195,2.693274916,-1.183867277,-1.56099823,-0.863095226,-1.016319783,-0.741363036,-1.088785302,-1.210050392,-1.114948745,-0.77692284,-1.473249538,-0.75282511,-1.120254505,-1.149723688,-0.130434783,-0.25,-0.4375,-0.049723757,-0.016949153,0.055232558,-0.245283019,-0.114583333,-0.416666667,-0.23255814,-0.058823529,-0.26,-0.21978022,-0.373913043,-0.571428571,-0.78125,-0.165745856,-0.186440678,0.119186047,-0.377358491,-0.354166667,-0.708333333,-0.534883721,-0.215686275,-0.53,-0.236263736,-0.12173913,-0.285714286,-0.53125,0.016574586,-0.084745763,0.043604651,-0.273584906,-0.125,-0.5,-0.325581395,0.039215686,-0.29,-0.153846154
2014-7,-0.011152165,0.859155388,0.859653079,-0.155175114,0.844835027,1.193922468,2.681021529,-1.447619078,-1.942187758,-1.03455947,-1.364159502,-1.294951376,-1.593953149,-1.594887655,-1.551532317,-1.544156761,-1.217881212,-0.817596125,-1.230088183,-1.429676478,-0.14953271,-0.5,-0.318181818,-0.075268817,-0.246153846,-0.053156146,-0.342995169,-0.298780488,-0.307692308,-0.028571429,0.09375,-0.120689655,-0.117647059,-0.252336449,-0.791666667,-0.909090909,-0.198924731,-0.292307692,0.07641196,-0.289855072,-0.37195122,-0.769230769,-0.542857143,-0.0625,-0.379310345,-0.142156863,-0.093457944,-0.5,-0.590909091,-0.096774194,-0.230769231,-0.07641196,-0.265700483,-0.347560976,-0.461538462,-0.028571429,-0.03125,0.034482759,-0.039215686
2014-8,0.004689325,0.810908524,0.771321128,-0.080267193,0.768962774,1.193922468,2.646174797,-1.425732873,-1.403555919,-1.139690382,-1.304173575,-1.343107557,-1.480779982,-1.36574025,-1.541996004,-1.492126509,-1.247409758,-1.057836235,-1.168293181,-1.311091811,-0.309734513,-0.516129032,-0.441860465,-0.228395062,-0.28,-0.15018315,-0.25862069,-0.4765625,-0.333333333,-0.25,-0.181818182,-0.179487179,-0.124444444,-0.309734513,-0.580645161,-0.744186047,-0.382716049,-0.34,0.106227106,-0.333333333,-0.4921875,-0.541666667,-0.55,-0.181818182,-0.41025641,-0.191111111,-0.274336283,-0.451612903,-0.627906977,-0.265432099,-0.2,-0.091575092,-0.229885057,-0.4765625,-0.291666667,-0.35,-0.303030303,-0.230769231,-0.16
2014-9,0.016840443,0.71502854,0.778269082,-0.098963759,0.761092702,1.181727195,2.6651427,-1.529138195,-1.119595223,-0.869748426,-1.448326473,-1.183308321,-1.560568754,-1.677523897,-1.380032622,-1.099649739,-1.471456206,-1.295200292,-1.177088559,-1.383837291,-0.286885246,-0.22,-0.297297297,-0.253731343,-0.263157895,-0.186781609,-0.384180791,-0.355932203,-0.227272727,-0.344827586,-0.358974359,-0.130434783,-0.185022026,-0.5,-0.42,-0.72972973,-0.298507463,-0.421052632,-0.08045977,-0.576271186,-0.466101695,-0.818181818,-0.637931034,-0.41025641,-0.449275362,-0.31277533,-0.229508197,0,-0.22972973,-0.233830846,-0.070175439,-0.195402299,-0.406779661,-0.411016949,-0.318181818,-0.24137931,-0.461538462,-0.101449275,-0.207048458
2014-10,-0.088377399,0.729963444,0.757957636,-0.341558105,0.753851389,1.272565596,2.578700529,-1.933271431,-1.673240862,-1.68262771,-1.458648593,-1.212216669,-1.854672531,-1.782332626,-1.629694812,-1.481001314,-1.32606918,-1.432110153,-1.605976127,-1.7301383,-0.346938776,-0.382978723,-0.464285714,-0.177570093,-0.253333333,-0.189189189,-0.267015707,-0.372384937,-0.541666667,-0.125,0,-0.275,-0.346153846,-0.591836735,-0.659574468,-0.928571429,-0.341121495,-0.306666667,-0.131274131,-0.408376963,-0.426778243,-0.833333333,-0.725,-0.206896552,-0.275,-0.259615385,-0.255102041,-0.340425532,-0.464285714,-0.144859813,-0.266666667,-0.200772201,-0.293193717,-0.447698745,-0.416666667,-0.2,-0.068965517,-0.1875,-0.317307692
2014-11,0.07377018,0.698975312,0.767179298,-0.179005061,0.762769265,1.205970807,2.770085592,-1.719371631,-2.07198726,-0.74874084,-1.496193652,-1.189808515,-1.536863198,-1.533690862,-1.480078221,-1.97408519,-1.640585631,-1.14320496,-1.410190872,-1.42332896,-0.445544554,-0.477272727,0.076923077,-0.255434783,-0.107142857,-0.197478992,-0.281853282,-0.415,-0.4375,0.052631579,-0.170212766,-0.26744186,-0.231182796,-0.584158416,-0.840909091,-0.653846154,-0.364130435,-0.160714286,-0.201680672,-0.432432432,-0.515,-0.9375,-0.736842105,-0.468085106,-0.476744186,-0.295698925,-0.396039604,-0.477272727,0.076923077,-0.201086957,-0.214285714,-0.142857143,-0.409266409,-0.375,-0.625,0.105263158,0,-0.174418605,-0.26344086
2014-12,-0.063358994,0.699430147,0.842511251,-0.15325969,0.817295601,1.272565596,2.700689847,-1.209300447,-1.517383676,-1.114058501,-1.342469959,-1.12269036,-1.665245334,-1.564309601,-1.551205033,-1.863003933,-1.295894648,-1.494646151,-1.310282855,-1.417715287,-0.127272727,-0.431818182,-0.296296296,-0.13372093,-0.114754098,-0.215767635,-0.282051282,-0.231707317,-0.7,-0.058823529,-0.3,-0.28125,-0.086956522,-0.372727273,-0.840909091,-0.666666667,-0.406976744,-0.393442623,-0.112033195,-0.405128205,-0.56097561,-1,-0.588235294,-0.466666667,-0.4375,-0.202898551,-0.045454545,-0.295454545,-0.296296296,-0.081395349,-0.081967213,-0.190871369,-0.261538462,-0.31300813,-0.7,0.029411765,-0.1,-0.140625,-0.125603865
2015-1,0.049536034,0.719871832,0.838159324,-0.121193319,0.791264536,1.226712291,2.751748056,-1.550129289,-1.418444251,-1.57183425,-1.089798547,-1.284945184,-1.661544245,-1.427855098,-1.438835169,-1.361015765,-1.60570967,-1.166101994,-1.124407071,-1.355367164,-0.475247525,-0.333333333,-0.4375,-0.039735099,-0.25,-0.204166667,-0.262569832,-0.358208955,-0.363636364,-0.294117647,-0.0625,-0.196969697,-0.0625,-0.554455446,-0.424242424,-0.6875,-0.245033113,-0.5,-0.208333333,-0.346368715,-0.547263682,-0.727272727,-0.666666667,-0.09375,-0.378787879,-0.317708333,-0.297029703,-0.242424242,-0.40625,-0.059602649,-0.136363636,-0.183333333,-0.290502793,-0.31840796,-0.272727273,-0.137254902,0.03125,-0.151515152,-0.036458333
2015-2,0.057301347,0.815264554,0.941523491,-0.000294098,0.915448074,1.178654996,2.833213344,-1.402134317,-1.674368761,-1.55175379,-0.915139535,-1.51709836,-1.44162505,-1.3532119,-1.453624331,-1.706697552,-1.009736218,-1.382945277,-1.384745804,-1.209385751,-0.113636364,-0.40625,-0.444444444,0.120218579,-0.23880597,-0.083333333,-0.15819209,-0.278301887,-0.666666667,-0.035087719,-0.022727273,-0.06,-0.016042781,-0.465909091,-0.65625,-0.481481481,-0.163934426,-0.417910448,-0.045454545,-0.395480226,-0.452830189,-0.666666667,-0.298245614,-0.227272727,-0.48,-0.128342246,-0.056818182,-0.34375,-0.37037037,0.163934426,-0.208955224,-0.090909091,-0.209039548,-0.216981132,-0.583333333,-0.035087719,-0.068181818,-0.22,0.042780749
2015-3,-0.008373586,0.76292022,0.949438745,0.062064618,0.914992936,1.205970807,2.812410216,-1.333779165,-1.489557788,-1.127940035,-0.937171834,-0.737391823,-1.503968861,-1.348747808,-1.476666507,-1.552145451,-0.908440424,-0.834838996,-0.959011298,-1.425832217,-0.112,-0.371428571,-0.424242424,0.027888446,0.134146341,-0.065753425,-0.24,-0.291208791,-0.277777778,0.126213592,0.20754717,-0.172839506,-0.172839506,-0.416,-0.6,-0.636363636,-0.250996016,-0.231707317,-0.082191781,-0.435555556,-0.417582418,-0.777777778,-0.485436893,-0.169811321,-0.345679012,-0.386831276,0,-0.2,-0.424242424,0.111553785,0.146341463,-0.046575342,-0.262222222,-0.302197802,-0.277777778,0.116504854,0.245283019,0,-0.176954733
2015-4,0.052741153,0.603999104,0.825153549,-0.046262853,0.794844468,1.16315081,2.820187701,-1.411973694,-1.706378192,-1.40330437,-1.195610106,-0.961024808,-1.616976783,-1.489291505,-1.287903096,-1.378632707,-1.20732716,-0.87431444,-1.321994957,-1.496240697,-0.208333333,-0.36,-0.372093023,-0.152838428,-0.058139535,-0.138297872,-0.333333333,-0.339694656,-0.5,-0.177777778,-0.075471698,-0.37804878,-0.294117647,-0.553571429,-0.66,-0.76744186,-0.458515284,-0.511627907,-0.088652482,-0.559259259,-0.622137405,-0.8125,-0.755555556,-0.358490566,-0.646341463,-0.628959276,-0.154761905,-0.4,-0.302325581,-0.096069869,-0.11627907,-0.173758865,-0.296296296,-0.328244275,-0.25,-0.144444444,0.094339623,-0.317073171,-0.266968326
2015-5,-0.009173289,0.742641987,0.885741725,-0.047081849,0.85373884,1.178654996,2.758743315,-1.427445548,-1.501665832,-1.105543031,-1.241309281,-1.297792686,-1.342852791,-1.340501684,-1.443786163,-1.759356515,-1.589708028,-0.924400313,-1.200180063,-1.563390075,-0.226277372,-0.47826087,-0.259259259,-0.031914894,-0.103448276,-0.072463768,-0.138095238,-0.366666667,-0.095238095,-0.137254902,-0.034482759,-0.168674699,-0.294444444,-0.350364964,-0.565217391,-0.666666667,-0.260638298,-0.431034483,0.072463768,-0.404761905,-0.595238095,-0.476190476,-0.568627451,-0.310344828,-0.253012048,-0.383333333,-0.182481752,-0.347826087,-0.37037037,-0.026595745,0,0,-0.1,-0.347619048,-0.428571429,-0.156862745,-0.103448276,-0.120481928,-0.2
2015-6,-0.028902855,0.745489277,0.78408241,-0.201276003,0.784506036,1.217875709,2.733067964,-1.790505013,-2.653172072,-1.917437451,-1.217047931,-1.108372639,-1.574499517,-1.318957014,-1.609346425,-1.872908191,-1.48422528,-0.843320178,-1.325019278,-1.417299511,-0.214285714,-0.5,-0.529411765,-0.092715232,0.046511628,-0.135048232,-0.314285714,-0.449438202,-0.45,-0.263157895,0,-0.214285714,-0.212643678,-0.428571429,-0.714285714,-0.823529412,-0.19205298,-0.302325581,-0.109324759,-0.371428571,-0.573033708,-0.75,-0.631578947,-0.222222222,-0.321428571,-0.298850575,-0.214285714,-0.535714286,-0.5,-0.132450331,-0.046511628,-0.170418006,-0.188571429,-0.47752809,-0.5,-0.236842105,0.037037037,-0.196428571,-0.25862069
2015-7,0.00523757,0.710670452,0.860360699,0.046493273,0.847978693,1.211940974,2.743417345,-1.43055115,-1.985440902,-1.32449524,-1.087177548,-0.801205534,-1.185985647,-1.266044628,-1.400552915,-1.41607303,-1.045990947,-0.95829459,-1.478437369,-1.392730347,-0.153374233,-0.441176471,-0.461538462,-0.097142857,0.075949367,-0.071641791,-0.243589744,-0.352380952,-0.25,-0.138888889,0.105263158,-0.380952381,-0.16509434,-0.423312883,-0.705882353,-0.653846154,-0.297142857,-0.240506329,-0.131343284,-0.512820513,-0.571428571,-0.75,-0.777777778,-0.421052632,-0.428571429,-0.287735849,-0.208588957,-0.5,-0.423076923,-0.04,0.101265823,-0.092537313,-0.166666667,-0.419047619,-0.333333333,-0.194444444,0.026315789,-0.222222222,-0.136792453
2015-8,-0.018416675,0.924944402,0.924932342,-0.042156034,0.895825919,1.238374231,2.898119445,-1.370540728,-1.539502371,-1.879963664,-1.168781224,-1.134147925,-1.158751614,-1.560873245,-1.508199832,-1.36182403,-0.769735598,-1.426077013,-1.708793537,-1.435076347,-0.173913043,-0.318181818,-0.263157895,0.047244094,0.026315789,0.027777778,-0.270833333,-0.227777778,-0.55,0,-0.107142857,-0.206349206,-0.19047619,-0.260869565,-0.454545455,-0.263157895,0.062992126,-0.157894737,0.115740741,-0.375,-0.394444444,-0.6,-0.375,-0.25,-0.206349206,-0.053571429,-0.130434783,-0.318181818,-0.105263158,0.157480315,0.184210526,0.00462963,-0.3125,-0.261111111,-0.5,0.09375,-0.035714286,-0.111111111,-0.154761905
2015-9,-0.056946144,0.813497642,0.842150018,-0.114380603,0.832501811,1.297463147,2.88368277,-1.573876752,-1.662892839,-1.380942412,-1.436907837,-1.626575145,-1.254354268,-1.391725391,-1.348371155,-1.273931014,-1.972885882,-1.63603635,-1.571741154,-1.3634642,-0.17699115,-0.3,-0.34375,-0.021276596,-0.021276596,-0.067251462,-0.333333333,-0.301075269,-0.5,-0.131578947,-0.24,-0.267605634,-0.117283951,-0.194690265,-0.4,-0.5625,-0.141843972,0.063829787,-0.081871345,-0.333333333,-0.47311828,-1,-0.578947368,-0.16,-0.281690141,-0.25308642,-0.079646018,-0.35,-0.34375,0,-0.106382979,-0.087719298,-0.301075269,-0.35483871,-0.5,-0.157894737,-0.32,-0.253521127,-0.080246914
2015-10,0.027009008,0.794638524,0.764474622,-0.222070871,0.778312303,1.278152203,2.881443127,-1.731172831,-2.306596582,-1.573548988,-1.408422694,-1.794236603,-1.454972874,-1.598113741,-1.835166233,-1.071357911,-0.878781796,-1.386036521,-1.225214288,-1.602341031,-0.315384615,-0.540540541,-0.363636364,-0.02,-0.37037037,-0.203910615,-0.309278351,-0.396946565,-0.055555556,-0.170731707,-0.125,-0.149253731,-0.247126437,-0.523076923,-0.783783784,-0.757575758,-0.166666667,-0.407407407,-0.131284916,-0.25,-0.530534351,-0.555555556,-0.609756098,-0.208333333,-0.014925373,-0.17816092,-0.346153846,-0.459459459,-0.363636364,-0.02,-0.444444444,-0.184357542,-0.430412371,-0.446564885,-0.055555556,0.024390244,-0.166666667,-0.074626866,-0.24137931
2015-11,-0.027016466,0.764684034,0.817139784,-0.193000355,0.802668449,1.319085611,2.854168709,-1.642538185,-1.935901317,-2.356894129,-1.407998232,-1.618141091,-1.54406979,-1.496998704,-1.66194029,-1.74873676,-1.596868049,-1.213935151,-1.361865358,-1.412238256,-0.234848485,-0.372093023,-0.416666667,-0.180124224,-0.272727273,-0.16751269,-0.288732394,-0.359375,-0.266666667,-0.166666667,0,-0.337837838,-0.1375,-0.378787879,-0.627906977,-0.666666667,-0.285714286,-0.181818182,-0.147208122,-0.292253521,-0.53125,-0.6,-0.783333333,-0.227272727,-0.445945946,-0.15625,-0.166666667,-0.23255814,-0.583333333,-0.074534161,-0.318181818,-0.170050761,-0.288732394,-0.39453125,-0.333333333,-0.383333333,-0.136363636,-0.283783784,-0.0875
2015-12,-0.009298751,0.784678301,0.848993631,-0.185828205,0.817706417,1.342864803,2.846071499,-1.846597304,-1.312733146,-1.468692053,-1.265480015,-1.512037275,-1.490414068,-1.470652493,-1.690293891,-1.30571667,-1.067423197,-1.271116962,-1.315060877,-1.470286472,-0.342857143,-0.4,-0.277777778,0.026086957,-0.35,-0.102564103,-0.216748768,-0.333333333,-0.142857143,-0.027777778,-0.434782609,-0.119402985,-0.245033113,-0.485714286,-0.7,-0.666666667,-0.052173913,-0.2,-0.136752137,-0.177339901,-0.491803279,-0.5,-0.611111111,-0.391304348,-0.402985075,-0.317880795,-0.276190476,-0.25,-0.222222222,0.113043478,-0.05,-0.081196581,-0.147783251,-0.486338798,-0.142857143,-0.111111111,-0.434782609,-0.149253731,-0.132450331
2016-1,-0.03766042,0.752052856,0.769541265,-0.474456717,0.737818402,1.381281819,2.80819715,-2.037221099,-2.290586302,-1.374945338,-1.592834226,-1.672249927,-1.894910683,-1.855437209,-1.822968633,-1.800496042,-2.178554124,-1.381007071,-1.502491367,-1.739456867,-0.450980392,-0.461538462,-0.136363636,-0.261538462,-0.204545455,-0.206422018,-0.260700389,-0.436936937,-0.444444444,-0.452380952,-0.242424242,-0.068965517,-0.338797814,-0.549019608,-0.666666667,-0.272727273,-0.238461538,-0.181818182,-0.201834862,-0.311284047,-0.59009009,-0.722222222,-0.571428571,-0.212121212,-0.218390805,-0.25136612,-0.392156863,-0.41025641,-0.318181818,-0.153846154,-0.068181818,-0.110091743,-0.3307393,-0.5,-0.444444444,-0.428571429,-0.090909091,0,-0.295081967
2016-2,-0.001417801,0.732652129,0.74452891,-0.441417236,0.733897944,1.406096988,3.072230245,-1.915798033,-1.747382967,-1.343161682,-1.971033287,-1.426502609,-1.80715508,-1.835732286,-1.603769904,-1.642695248,-1.741589678,-1.381763743,-1.367874306,-1.891307828,-0.43697479,-0.321428571,-0.258064516,-0.245614035,-0.213114754,-0.204022989,-0.326923077,-0.416289593,-0.153846154,-0.389830508,-0.03030303,-0.245901639,-0.317073171,-0.470588235,-0.785714286,-0.612903226,-0.280701754,-0.213114754,-0.137931034,-0.373626374,-0.470588235,-0.538461538,-0.762711864,-0.242424242,-0.426229508,-0.390243902,-0.302521008,-0.357142857,-0.225806452,-0.304093567,0.016393443,-0.215517241,-0.326923077,-0.416289593,-0.230769231,-0.237288136,-0.151515152,-0.31147541,-0.365853659
2016-3,0.059889335,0.656885006,0.729009812,-0.275329181,0.72139365,1.340250423,3.121924299,-1.913313697,-1.31952662,-1.723671001,-1.397486708,-1.433060346,-1.564628699,-1.746228549,-1.613698428,-2.37921222,-1.436234774,-1.32878323,-1.214683295,-1.505212196,-0.337278107,-0.228571429,-0.557692308,-0.241935484,-0.154761905,-0.270422535,-0.368,-0.442307692,-0.875,-0.244186047,0.066666667,-0.232876712,-0.236842105,-0.550295858,-0.542857143,-0.865384615,-0.306451613,-0.321428571,-0.315492958,-0.402,-0.673076923,-0.8125,-0.61627907,-0.2,-0.534246575,-0.312030075,-0.325443787,-0.028571429,-0.596153846,-0.157258065,-0.119047619,-0.270422535,-0.45,-0.426282051,-0.6875,-0.337209302,0.033333333,-0.232876712,-0.214285714
2016-4,0.033903395,0.693043628,0.64006306,-0.451703611,0.697136421,1.311031877,3.206803244,-1.933197934,-2.488739846,-2.162532035,-1.688953191,-1.954570314,-1.635663487,-1.838466485,-1.879176955,-1.949348377,-2.04498068,-1.346487601,-1.209248072,-1.693413355,-0.483870968,-0.545454545,-0.52173913,-0.25,-0.41509434,-0.220149254,-0.248945148,-0.537444934,-0.631578947,-0.509803922,-0.421052632,-0.189189189,-0.370044053,-0.588709677,-0.575757576,-0.826086957,-0.25,-0.509433962,-0.201492537,-0.333333333,-0.629955947,-0.789473684,-0.803921569,-0.473684211,-0.256756757,-0.40969163,-0.443548387,-0.484848485,-0.565217391,-0.222222222,-0.452830189,-0.305970149,-0.421940928,-0.563876652,-0.736842105,-0.509803922,-0.263157895,-0.202702703,-0.422907489
